LABEL_PERSON,LABEL_GPE,LABEL_NORP,LABEL_ORG,LABEL_EVENT,POS_ADJ,POS_ADV,POS_INTJ,POS_NOUN,POS_PROPN,POS_VERB,POS_ADP,POS_AUX,POS_CONJ,POS_DET,POS_NUM,POS_PART,POS_PRON,POS_SCONJ,EMOTION_anger,EMOTION_anticipation,EMOTION_disgust,EMOTION_fear,EMOTION_joy,SENTIMENT_negative,SENTIMENT_positive,EMOTION_sadness,EMOTION_surprise,EMOTION_trust,ATTRIB_avg_sentence_length,ATTRIB_avg_word_length,ATTRIB_length_of_tweet,ATTRIB_number_of_capital_letters,ATTRIB_number_of_emojis,ATTRIB_number_of_exclamation_marks,ATTRIB_number_of_hashtags,ATTRIB_number_of_periods,ATTRIB_number_of_question_marks,ATTRIB_number_of_sentences,ATTRIB_number_of_special_characters,ATTRIB_number_of_uppercase_words,ATTRIB_number_of_user_mentions,ATTRIB_number_of_words,TWEET_days_since_tweet_creation,TWEET_retweet_count,TWEET_favorite_count,TWEET_verified,TWEET_followers_count,TWEET_friends_count,TWEET_listed_count,TWEET_favourites_count,TWEET_statuses_count,TWEET_days_since_account_creation,TWEET_url_length,MALICIOUS
0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131,11.90909091,141,21,0,0,4,2,0,1,14,0,0,11,18,0,0,FALSE,1966,446,0,381,51607,2454,21,1
0,0,0,0,0,0,1,0,3,0,3,1,2,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,0,52.5,7,120,14,0,0,2,2,1,2,9,1,0,15,18,0,0,FALSE,14202,7584,210,26503,36773,1755,24,1
0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,6.666666667,91,12,1,0,2,1,0,1,10,1,1,12,18,0,0,FALSE,96708,718,1486,2768,529333,4445,22,1
0,0,0,1,0,1,0,0,3,3,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,46.5,7.153846154,106,17,0,0,3,2,0,2,12,2,0,13,18,0,2,TRUE,407772,237,464,511,83289,3044,22,1
0,1,0,2,0,0,0,1,4,30,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,127.5,28.33333333,264,15,3,0,2,3,0,2,14,0,0,9,18,0,0,FALSE,11667,27,84,14,21537,2676,21,1
0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,10.63636364,127,28,0,0,3,2,0,1,14,2,0,11,18,0,0,FALSE,3238,2341,129,8556,68335,3450,20,1
1,0,0,1,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,127,9.071428571,141,12,0,0,3,2,0,1,14,0,0,14,18,0,0,FALSE,317,407,0,56,4604,2045,28,1
0,0,0,1,0,0,1,0,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,93,6.2,107,17,0,0,3,1,0,1,10,2,0,15,18,0,0,FALSE,369,1262,5,81,7420,1629,20,1
0,0,0,3,0,0,0,0,5,12,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,122,11.09090909,133,12,1,0,2,2,0,1,13,0,0,11,18,0,0,FALSE,25278,311,213,247,109270,4170,22,1
0,0,0,1,0,2,1,0,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,127,9.071428571,142,16,0,0,1,2,0,1,12,1,0,14,18,0,0,FALSE,47,26,0,1050,532,1429,22,1
1,0,0,0,0,1,0,0,2,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108,7.714285714,122,9,0,0,1,3,0,1,12,0,0,14,18,1,9,TRUE,1194635,134,2815,6286,270508,4345,21,1
0,0,0,1,0,0,0,0,4,1,2,3,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1,0,0,86,8.6,95,12,0,0,1,1,0,1,6,1,0,10,18,3,8,TRUE,1410454,12313,3542,29,239118,4246,22,1
0,0,0,2,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,59.5,10.81818182,130,17,0,0,2,2,0,2,13,2,0,11,18,0,0,FALSE,35754,346,278,328,96971,4413,21,1
0,1,0,0,0,1,0,1,4,3,1,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,60.5,6.05,140,12,0,1,2,1,0,2,9,1,0,20,18,1,2,FALSE,48639,9277,402,5462,255894,3283,22,1
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,122,8.714285714,136,25,0,0,6,2,0,1,20,2,0,14,18,0,0,FALSE,233,241,0,11,7221,1099,28,1
0,0,0,1,0,0,1,0,2,3,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,77,6.416666667,88,13,0,0,2,2,0,1,9,1,0,12,18,5,3,FALSE,2932,3345,3,25247,28437,728,121,1
0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,2,1,1,1,81,7.363636364,93,12,0,0,2,1,0,1,8,1,0,11,18,0,1,TRUE,1202419,231,3522,829,251602,4437,22,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,8.466666667,142,16,0,0,7,2,0,1,18,0,0,15,18,1,0,FALSE,317,407,0,56,4604,2045,28,1
0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,55,8.461538462,122,23,0,0,5,2,0,2,11,1,0,13,18,0,0,FALSE,1966,446,0,381,51607,2454,21,1
0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69,6.9,78,18,0,0,1,1,0,1,6,2,0,10,18,0,0,FALSE,9764,3476,560,2596,166987,4464,22,1
0,1,0,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102,8.5,113,13,0,0,3,1,0,1,8,1,0,12,18,0,0,FALSE,170,363,0,2,4253,401,22,1
1,0,0,3,0,3,0,0,4,6,2,2,0,0,4,0,1,0,0,1,1,0,2,0,1,2,0,0,1,127,7.470588235,144,20,0,0,0,2,0,1,12,2,0,17,18,0,0,FALSE,95,1088,0,2914,979,304,121,1
0,1,0,0,0,1,0,0,2,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,126,9,139,11,0,0,3,2,0,1,13,0,0,14,18,0,0,FALSE,55093,156,11,35,5279,3708,24,1
0,0,0,1,0,1,1,0,6,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,114,7.125,129,25,0,0,0,2,0,1,11,1,0,16,18,4,20,TRUE,331188,586,2129,883,225520,4404,22,1
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,116,8.285714286,130,28,0,0,6,2,0,1,20,2,0,14,18,0,1,FALSE,233,241,0,11,7221,1099,28,1
0,0,0,1,0,1,0,0,3,3,3,2,0,0,2,0,1,0,0,0,1,0,0,1,0,2,1,0,1,129,10.75,140,12,0,0,0,2,0,1,27,0,0,12,18,0,0,FALSE,1100,229,5,23,3972,638,21,1
0,2,0,1,0,1,0,0,2,5,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,80,6.153846154,93,15,0,0,1,1,0,1,8,2,0,13,18,0,0,FALSE,317,1163,1,20934,18588,1177,48,1
0,0,0,0,0,0,0,0,3,0,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,40.5,5.785714286,94,14,0,0,1,3,0,2,10,1,1,14,18,6,29,FALSE,34703,534,113,16671,19658,4351,105,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,10.83333333,142,14,0,0,4,2,0,1,15,0,0,12,18,0,0,FALSE,317,407,0,56,4604,2045,28,1
0,0,0,1,0,0,0,1,3,2,1,1,1,0,0,3,0,0,0,1,1,1,2,0,2,0,1,1,0,60,8.571428571,134,10,0,0,3,2,0,2,10,0,0,14,18,0,0,FALSE,20478,171,286,814,40144,4200,22,1
0,0,0,0,0,0,1,0,1,10,1,0,0,0,0,0,1,0,0,0,3,0,0,4,0,5,0,1,4,123,6.473684211,142,24,0,0,0,2,0,1,12,0,0,19,19,0,0,FALSE,178,201,0,0,2243,1676,28,1
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,2,1,0,0,121,8.066666667,136,17,0,0,6,2,0,1,20,1,0,15,19,0,1,FALSE,233,241,0,11,7221,1099,28,1
0,1,0,3,0,0,0,1,1,13,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128,11.63636364,139,17,0,0,3,2,0,1,13,0,0,11,19,0,0,FALSE,25278,311,213,247,109270,4170,22,1
0,0,0,0,0,0,1,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,8,134,10,0,0,4,1,0,1,11,1,1,15,19,0,0,FALSE,10361,11367,921,1003,84442,4547,22,1
0,0,0,0,0,3,1,0,4,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2,125,8.928571429,138,21,0,0,2,2,0,1,12,0,0,14,19,4,9,FALSE,108276,1860,1323,20551,255517,4051,22,1
1,0,0,2,0,0,0,0,2,4,1,2,0,0,1,1,0,0,0,1,0,2,3,0,3,0,1,0,0,62.5,8.928571429,138,17,0,0,4,3,0,2,16,1,0,14,19,0,0,FALSE,275007,909,682,155,196556,4327,22,1
0,0,0,1,0,0,0,0,2,2,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,49.5,7.615384615,111,16,0,0,4,2,0,2,10,1,0,13,19,0,0,FALSE,1803,674,33,0,5469,4170,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,44,8,0,0,2,1,0,1,7,1,0,3,19,0,0,FALSE,186,341,15,2436,2950,2447,43,1
0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,10.41666667,137,18,0,0,4,2,0,1,15,0,0,12,19,1,0,FALSE,317,407,0,56,4604,2045,28,1
0,0,0,1,0,0,0,2,9,39,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,118,23.6,245,22,5,0,0,3,0,2,15,0,0,10,19,0,0,TRUE,13713,120,216,64,172664,3505,21,1
0,2,0,0,0,1,0,0,2,3,1,3,1,0,2,1,0,0,0,1,1,1,2,0,2,0,2,1,0,126,7,145,17,1,0,3,3,0,1,16,2,0,18,19,0,0,FALSE,121376,804,413,484,285564,3928,130,1
0,2,0,0,1,1,0,0,1,7,1,1,1,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,102,6,118,21,0,0,1,1,0,1,7,2,0,17,19,0,0,FALSE,3414,176,65,67,5602,4052,24,1
0,0,0,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,9.1,101,15,1,0,5,1,0,1,10,0,0,10,19,0,0,FALSE,2527,1100,33,6280,35215,774,24,1
0,0,0,1,0,1,0,0,2,5,2,1,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,123,9.461538462,136,18,0,0,3,2,0,1,14,0,0,13,19,0,0,TRUE,10305,986,42,2514,17055,3535,21,1
0,0,0,1,0,0,0,1,2,7,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,6.705882353,128,15,1,0,1,3,0,2,12,1,0,17,19,0,0,FALSE,2832,422,9,149,7945,1513,22,1
0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,56,9,0,0,2,1,0,1,8,0,0,5,19,0,1,FALSE,666,177,15,39,2962,897,21,1
0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,114,8.142857143,128,22,0,0,6,2,0,1,20,2,0,14,19,0,0,FALSE,233,241,0,11,7221,1099,28,1
0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.33333333,10.33333333,136,13,0,1,2,3,0,3,17,0,3,12,19,0,2,FALSE,267,257,26,384,3268,2586,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,53,18,0,0,3,1,0,1,8,2,0,4,19,2,0,FALSE,3111,2601,132,74657,145473,2570,41,1
0,1,0,0,0,1,0,0,3,1,1,1,1,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,57,7.6,129,12,0,0,4,2,0,2,10,1,0,15,19,0,0,FALSE,42,306,0,156,1036,386,53,1
0,0,0,1,0,0,2,0,2,7,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,134,8.375,149,20,0,0,1,2,0,1,12,0,0,16,19,0,0,FALSE,28,121,0,1,3638,3027,36,1
0,0,0,1,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,98,8.909090909,108,16,0,0,2,2,0,1,12,1,0,11,19,1,1,FALSE,42323,1796,734,1716,114165,4682,22,1
0,0,0,0,0,2,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,84,7,95,15,0,0,1,1,0,1,6,1,0,12,19,0,3,TRUE,5080853,769,7367,5393,790635,4324,22,1
0,0,1,0,0,1,1,0,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,8.714285714,136,12,0,0,3,2,0,1,13,0,0,14,19,3,3,FALSE,174,305,0,37737,32441,340,89,1
0,2,0,0,0,0,0,0,1,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,80,6.666666667,94,17,0,0,2,1,0,1,7,3,0,12,19,1,2,TRUE,1202419,231,3522,829,251602,4437,22,1
1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,10.33333333,102,18,1,0,4,1,0,1,10,0,1,9,19,0,0,FALSE,2527,1100,33,6280,35215,774,24,1
0,0,0,1,0,1,0,0,4,2,2,3,0,0,4,0,0,1,0,0,0,0,1,0,2,1,1,0,0,115,5.227272727,136,15,0,0,2,1,0,1,8,1,0,22,19,0,0,FALSE,48639,9277,402,5462,255894,3283,22,1
0,0,0,0,0,1,1,0,3,3,2,1,1,0,0,0,0,0,0,2,1,1,3,0,3,0,1,1,1,119,7.933333333,133,22,1,0,0,2,0,1,11,2,0,15,19,2,0,FALSE,12125,8694,446,227,215949,4574,24,1
0,0,0,0,0,1,0,0,6,1,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124,8.857142857,137,15,0,0,0,2,0,1,25,1,0,14,19,1,1,FALSE,1100,229,5,23,3972,638,21,1
0,0,0,0,0,1,2,0,2,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,7.692307692,112,7,0,0,1,1,0,1,7,1,0,13,19,0,0,FALSE,1325,1434,89,32197,55757,4178,32,1
0,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,1,0,0,0,2,0,0,3,0,3,0,0,3,124,6.888888889,142,22,0,0,0,2,0,1,12,0,0,18,19,0,0,FALSE,178,201,0,0,2243,1676,28,1
0,1,0,0,0,1,0,0,3,2,0,1,0,0,0,2,0,0,0,1,1,1,2,0,2,0,2,1,0,55.5,9.25,122,10,0,0,3,3,0,2,15,0,0,12,19,2,2,FALSE,1156,599,11,2040,12514,2101,24,1
1,0,0,0,0,0,1,0,2,3,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,88,5.176470588,104,19,0,0,3,1,0,1,12,2,0,17,19,0,0,FALSE,369,1262,5,81,7420,1629,20,1
0,0,0,0,0,1,0,0,2,0,3,1,0,0,2,1,0,1,0,0,1,0,2,0,1,2,1,0,1,119,8.5,133,14,0,0,1,2,0,1,12,1,0,14,19,1,4,FALSE,354,2045,2,417,523,1540,21,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,9.846153846,141,16,0,0,5,2,0,1,16,0,0,13,19,0,0,FALSE,317,407,0,56,4604,2045,28,1
0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,47.66666667,11.91666667,154,45,0,0,0,4,0,3,18,1,6,12,19,0,2,FALSE,8,26,0,272,489,3403,22,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.66666667,22.66666667,142,29,0,0,3,6,0,6,28,0,4,6,19,0,1,FALSE,2264,804,199,143680,259814,4270,22,1
0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,82,5.466666667,97,19,0,0,5,1,0,1,11,3,0,15,19,0,0,FALSE,1314,1291,69,14098,46956,4269,51,1
0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,130,10,143,19,0,0,5,2,0,1,19,1,0,13,19,0,0,FALSE,233,241,0,11,7221,1099,28,1
0,2,0,0,0,1,0,0,2,4,1,1,0,0,0,2,0,0,0,1,1,1,2,0,2,0,1,1,0,111,7.928571429,124,18,0,0,2,2,0,1,13,1,0,14,19,0,0,FALSE,22578,75,45,598,25060,3328,22,1
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104,10.4,114,16,1,0,5,1,0,1,11,0,1,10,19,0,0,FALSE,2527,1100,33,6280,35215,774,24,1
1,0,0,0,0,0,0,0,2,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,58.5,7.3125,135,20,0,1,2,2,0,2,14,1,0,16,19,0,0,FALSE,159,263,1,2046,136,365,31,1
0,0,0,0,0,1,0,0,2,1,0,3,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,93,9.3,102,11,0,0,3,1,0,1,8,0,0,10,19,0,0,FALSE,912,2429,19,1141,24721,1981,22,1
0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,104,6.5,120,19,0,0,8,1,0,1,14,2,1,16,19,0,0,FALSE,71,1361,1,12042,13184,1764,371,1
0,0,0,1,0,1,1,0,2,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,59,9.076923077,130,24,0,0,3,3,0,2,15,2,0,13,19,1,0,FALSE,275007,909,682,155,196556,4327,21,1
0,0,0,0,0,1,0,0,1,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,122,8.133333333,136,17,0,0,2,2,0,1,13,1,1,15,19,1,4,FALSE,42323,1796,734,1716,114165,4682,22,1
0,0,0,2,0,1,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,128,9.846153846,140,19,0,0,0,2,0,1,12,0,2,13,19,0,0,FALSE,516,401,136,6,5050,4543,22,1
0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,91,7,103,14,0,0,5,1,0,1,11,1,1,13,19,1,1,FALSE,71,1361,1,12042,13184,1764,369,1
0,1,0,1,0,1,1,0,2,4,1,2,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,97,5.388888889,114,13,1,0,1,1,0,1,7,0,0,18,19,5,2,TRUE,1915045,3520,4122,3939,325730,4173,24,1
0,0,0,1,0,1,0,0,3,4,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,63.5,9.769230769,139,25,0,0,2,2,0,2,14,1,0,13,19,0,0,FALSE,35754,346,278,328,96971,4413,21,1
0,0,0,1,0,2,0,0,5,6,2,3,0,0,1,0,0,0,0,1,1,0,1,0,2,1,1,0,2,134,8.375,150,18,0,0,0,2,0,1,11,0,0,16,19,0,0,FALSE,103343,790,380,6635,90813,4439,21,1
0,0,0,0,0,1,0,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,63.5,8.466666667,141,17,1,0,4,2,1,2,16,0,0,15,19,0,0,FALSE,6128,2493,323,0,961642,3914,20,1
0,0,0,2,0,4,0,0,1,3,3,1,1,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,130,7.647058824,146,10,0,0,0,2,0,1,10,0,0,17,19,1,1,FALSE,516,401,136,6,5050,4543,22,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,9.846153846,141,17,0,0,5,2,0,1,16,1,0,13,19,1,0,FALSE,317,407,0,56,4604,2045,28,1
0,1,0,1,0,1,0,0,5,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,121,8.642857143,135,10,0,0,1,2,0,1,13,0,1,14,19,0,0,FALSE,516,401,136,6,5050,4543,22,1
0,0,0,3,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,112,7,127,19,0,0,4,1,0,1,10,2,0,16,19,0,0,FALSE,549,201,11,4672,15745,916,19,1
0,2,0,0,0,1,0,0,2,2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,78,7.090909091,88,17,0,0,2,1,0,1,10,1,0,11,19,0,0,FALSE,1805,1049,252,43,113417,4296,46,1
0,0,0,1,0,0,0,0,2,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126,8.4,140,21,0,0,3,2,0,1,17,2,0,15,19,0,0,FALSE,6128,2493,323,0,961642,3914,20,1
0,1,0,0,0,2,2,0,2,3,1,0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,113,7.0625,128,21,0,0,0,2,0,1,11,1,0,16,19,1,2,TRUE,331188,586,2129,883,225520,4404,22,1
0,0,0,1,0,1,0,0,4,4,2,2,0,0,0,1,0,0,0,0,2,0,0,2,0,2,0,0,3,125,7.352941176,142,16,0,0,0,2,0,1,13,0,0,17,19,0,0,FALSE,178,201,0,0,2243,1676,28,1
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,132,10.15384615,145,16,0,0,5,2,0,1,19,1,0,13,19,0,0,FALSE,233,241,0,11,7221,1099,28,1
0,1,0,1,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,6.611111111,136,20,0,0,4,1,0,1,10,0,0,18,19,1,0,FALSE,549,201,11,4672,15745,916,19,1
1,1,0,0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,8.928571429,138,27,1,0,3,4,0,3,16,2,0,14,19,0,0,FALSE,3171,252,273,1803,33216,3834,22,1
0,0,0,0,0,2,0,0,1,0,3,0,1,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,64.5,9.214285714,142,12,0,0,1,3,0,2,13,1,0,14,19,0,1,FALSE,232,34,73,12983,78583,3625,86,1
1,0,0,1,0,1,0,0,5,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,132,10.15384615,144,13,0,0,0,2,0,1,11,0,1,13,19,0,0,FALSE,516,401,136,6,5050,4543,22,1
0,0,0,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,100,10,110,13,0,0,3,2,0,1,14,0,0,10,19,0,0,FALSE,3684,1005,66,116,77628,3153,24,1
0,0,0,0,0,1,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,66.5,10.23076923,147,58,1,0,2,2,1,2,13,8,0,13,19,1,1,FALSE,8402,7546,91,13853,4738,1734,24,1
0,0,0,0,0,0,0,0,2,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,87,7.909090909,97,10,0,0,2,2,0,1,8,1,0,11,19,0,0,FALSE,1607,499,20,249,3578,1986,24,1
0,0,0,1,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,3,62,9.538461538,137,29,0,0,2,3,0,2,17,1,0,13,19,0,1,FALSE,389,213,12,60,1476,3106,24,1
1,1,1,0,0,0,0,0,3,6,2,4,0,0,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,61.5,6.15,142,22,0,1,0,2,0,2,12,2,0,20,19,1,1,FALSE,2999,155,41,1178,4786,2084,25,1
0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,7.9,88,23,0,0,3,1,0,1,9,2,0,10,19,0,0,FALSE,1602,1320,52,1683,6801,2968,22,1
0,0,0,0,0,1,0,0,4,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65.5,10.91666667,144,22,0,0,1,3,0,2,15,0,2,12,19,0,1,FALSE,3542,144,0,480,5387,1116,22,1
0,0,0,1,0,0,0,0,3,7,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,64,8.533333333,142,22,0,0,1,2,0,2,11,1,0,15,19,0,0,FALSE,20864,5748,129,4109,183940,3687,24,1
0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,67,7.444444444,78,11,0,0,2,1,0,1,7,1,0,9,19,1,7,TRUE,1202419,231,3522,829,251602,4437,22,1
0,0,0,0,0,1,0,0,1,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,6.9375,126,18,0,0,4,1,0,1,9,1,0,16,19,0,0,FALSE,549,201,11,4672,15745,916,19,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,10.5,138,12,0,0,4,2,0,1,15,0,0,12,19,0,0,FALSE,317,407,0,56,4604,2045,28,1
0,0,0,1,0,0,0,0,4,3,1,1,1,0,2,2,1,0,0,0,3,0,0,1,0,3,0,0,1,38,6.333333333,131,20,0,0,2,4,0,3,12,1,0,18,19,0,2,TRUE,17315,1028,324,7753,9157,4586,24,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,19.5,41,6,0,0,0,1,0,1,6,0,1,2,18,0,0,FALSE,867,1154,161,31513,51808,4851,97,1
0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,17.57142857,131,24,0,0,4,2,0,1,15,0,1,7,18,1,1,FALSE,40,69,0,462,790,57,122,1
0,0,0,0,0,1,0,0,3,2,0,2,1,0,2,0,0,0,1,1,2,1,1,1,2,1,0,1,1,86,7.166666667,100,16,1,0,0,1,0,1,6,1,0,12,18,0,0,TRUE,3757719,3504,5667,474,2022763,3975,21,1
0,1,0,0,0,0,1,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,98,24,0,0,0,2,0,1,13,3,0,9,18,0,0,TRUE,136843,168,834,141,145901,4431,22,1
